username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jembenton;2015-06-19 11:15;1;1;"(dal parrucchiere) - gli immigrati portano le malattie, anche la tubercolosi non c'era più, e adesso... - sì, che la Madonna ci protegga";;;;"611854833633656832";https://twitter.com/jembenton/status/611854833633656832
IlMagodiIos;2015-06-18 21:39;0;0;"@ DAVIDPARENZO Perché non vai tu a guidare gli autobus con gli immigrati e le loro malattie? Comodo fare il frocio con il culo degli altri";;@;;"611649489208766464";https://twitter.com/IlMagodiIos/status/611649489208766464
ivanasca;2015-06-17 21:00;0;0;"Raccogliere immigrati in aree container come ns terremotati con ospedali da campo?Sotto controllo malattie e identificazioni! Troppo tardi";;;;"611277335136989185";https://twitter.com/ivanasca/status/611277335136989185
Lamialampedusa;2015-06-17 07:08;0;0;"@ marcotravaglio li non ci sono delinquenza malattie o immigrati che girano armati x le strade soloare cielo e sole";;@;;"611067816352051200";https://twitter.com/Lamialampedusa/status/611067816352051200
Fi197de;2015-06-16 19:31;0;0;"A zozzoni di governanti, ci state riempiendo l'Italia di immigrati e malattie. Tutto per le vostre solite speculazioni e interessi. # renzi";;;#;"610892420423680002";https://twitter.com/Fi197de/status/610892420423680002
bottegabarbieri;2015-06-16 09:58;0;0;"Malattie degli emigranti e tanatopolitica: di Salvatore Palidda A proposito delle malattie degli immigrati (ta... http://bit.ly/1Sk0GKM";;;;"610748291324620800";https://twitter.com/bottegabarbieri/status/610748291324620800
PaolaDAnt69;2015-06-16 09:14;0;1;"@ MonicaAgrati @ manuylavida @ AlessandraM67 Ultimamente invasa da tendopoli di immigrati con malattie infettive.";;@ @ @;;"610737294362939392";https://twitter.com/PaolaDAnt69/status/610737294362939392
zapping_italy;2015-06-15 19:45;0;0;"Cari # profughi # immigrati che scappate da guerre, malattie, povertà e arrivate in Italia. Adottate un cane e vedrete che tutti vi aiuteranno";;;# #;"610533509820715009";https://twitter.com/zapping_italy/status/610533509820715009
wlalega;2015-06-15 14:31;0;0;"@ RAQU72 @ Mperadotto il prooblema sono gli schifosi immigrati che portano malattie, degrado e diseguaglianze sociali # Bastaimmigrati";;@ @;#;"610454471592804353";https://twitter.com/wlalega/status/610454471592804353
AlessandroTama4;2015-06-15 07:44;1;0;"@ gennaromigliore. Ma cosa dice?? Il problema vero sono gli immigrati che portano malattie";;@;;"610352222988333056";https://twitter.com/AlessandroTama4/status/610352222988333056
di_sabato;2015-06-15 07:13;0;0;"A proposito delle malattie degli immigrati tanto demonizzate dai Salvini & C. per terrorizzare l’elettorato e... http://fb.me/4BXKAzZAa";;;;"610344478776389632";https://twitter.com/di_sabato/status/610344478776389632
di_sabato;2015-06-15 07:12;0;0;"A proposito delle malattie degli immigrati tanto demonizzate dai Salvini & C. per terrorizzare l’elettorato e... http://fb.me/4dxWjki3w";;;;"610344051271929856";https://twitter.com/di_sabato/status/610344051271929856
edo_chiesa;2015-06-14 21:21;0;0;"Degli # immigrati # clandestini nel XVI secolo portarono # malattie incurabili causando la morte di circa 500 milioni di persone. In # America.";;;# # # #;"610195424159383552";https://twitter.com/edo_chiesa/status/610195424159383552
tinas48;2015-06-14 17:35;0;0;"Immigrati portatori di scabbia e malaria?Le vere malattie le portiamo noi:si chiamano ignoranza e indifferenza http://www.articolo21.org/2015/06/immigrati-portatori-di-scabbia-e-malariale-vere-malattie-le-portiamo-noisi-chiamano-ignoranza-e-indifferenza/ …";;;;"610138516593446912";https://twitter.com/tinas48/status/610138516593446912
FRGNN;2015-06-14 16:23;0;0;"Un attimo: gli immigrati sono cattivi, brutti, puzzano, portano malattie e rubano il lavoro. Li vogliono... http://fb.me/3V5qrnqyl";;;;"610120327679447040";https://twitter.com/FRGNN/status/610120327679447040
FRGNN;2015-06-14 16:18;0;0;"Un attimo: gli immigrati sono cattivi, brutti, puzzano, portano malattie e rubano il lavoro. Li vogliono... http://fb.me/7jYwIFr9y";;;;"610119043517779969";https://twitter.com/FRGNN/status/610119043517779969
ISopravvivo;2015-06-14 11:39;1;0;"La Scabbia e la Malaria sono malattie banale, ecco quanto dichiara il direttore http://www.iosopravvivo.com/la-scabbia-e-la-malaria-sono-malattie-banale-ecco-quanto-dichiara-direttore-generale-della-prevenzione-sanitaria-del-ministero-della-salute/ … # immigrati # malaria # scabbiaitalia";;;# # #;"610048849273581569";https://twitter.com/ISopravvivo/status/610048849273581569
ISopravvivo;2015-06-14 11:38;0;0;"La Scabbia e la Malaria sono malattie banale, ecco quanto dichiara direttore http://www.iosopravvivo.com/la-scabbia-e-la-malaria-sono-malattie-banale-ecco-quanto-dichiara-direttore-generale-della-prevenzione-sanitaria-del-ministero-della-salute/ … # immigrati # malaria # scabbiaitalia";;;# # #;"610048639516454913";https://twitter.com/ISopravvivo/status/610048639516454913
annaros70527446;2015-06-14 09:08;0;0;"@ SkyTG24 grazie che tranquillizzate sulle malattie degli immigrati,contribuite anche voi a prendere in giro gli italiani,";;@;;"610011009881915392";https://twitter.com/annaros70527446/status/610011009881915392
queryonline;2015-06-14 08:02;11;4;"La brutta bufala degli immigrati che portano le malattie... http://fb.me/4zNgtl3O8";;;;"609994314748456960";https://twitter.com/queryonline/status/609994314748456960
